X,Y,objectid,class,gisassetid,material,owns,maintains,lasteditor,horzontalprecision,surveytype,surveydate,mode
147.121059431392808,-41.446018863179646,535,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.121037776896856,-41.445977991748386,536,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.120711354390806,-41.446302482623246,537,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,0.600000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.120882686675742,-41.44644229964797,538,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,1.400000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.120898367685271,-41.446411721501256,539,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,0.600000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.120923508519496,-41.446377245756743,540,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.175760393266444,-41.417621465106706,541,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-26T00:00:00.000Z,active
147.167331722736776,-41.41843341400137,542,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-09-26T00:00:00.000Z,active
147.176540124527435,-41.455042843120175,543,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-24T00:00:00.000Z,active
147.176534041963635,-41.455146974875674,544,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-24T00:00:00.000Z,active
147.17497838904282,-41.455013650620728,545,Seat with back,, ,LCC Roads,LCC Roads,Ordersr,0.700000,submetre 0.5m,2012-09-24T00:00:00.000Z,active
147.141044293324029,-41.431178054176875,546,Seat with back,,steel,LCC Roads,LCC Roads,Ordersr,0.700000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.145990303280485,-41.430641133771729,547,Seat with back,,timber,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.145654753518954,-41.430737064420669,548,Seat with back,,timber,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.139837151156911,-41.431995358497105,549,Seat with back,,steel,LCC Roads,LCC Roads,Ordersr,0.200000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.139852267254014,-41.431987834125444,550,Seat with back,,steel,LCC Roads,LCC Roads,Ordersr,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.129098869294722,-41.389777662685368,551,Seat with back,,STEEL,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-10-15T00:00:00.000Z,active
147.129924717120701,-41.389503782351667,552,Seat with back,,STEEL,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-10-15T00:00:00.000Z,active
147.129829053876364,-41.389463026332315,553,Seat with back,,STEEL,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-10-15T00:00:00.000Z,active
147.129946879317032,-41.389390009038038,554,Seat with back,,STEEL,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-10-15T00:00:00.000Z,active
147.130333005759354,-41.389238894594435,555,Seat with back,,STEEL,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-10-15T00:00:00.000Z,active
147.129915227262217,-41.389163137292385,556,Seat with back,,STEEL,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-10-15T00:00:00.000Z,active
147.129896573060364,-41.388885607282504,557,Seat with back,,STEEL,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-10-15T00:00:00.000Z,active
147.158206550302594,-41.450891856471635,558,Seat with back,,steel,LCC Parks,LCC Parks,Ordersr,0.200000,submetre 0.5m,2012-10-17T00:00:00.000Z,active
147.158178277095061,-41.450957689030091,559,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.200000,submetre 0.5m,2012-10-17T00:00:00.000Z,active
147.179392648078704,-41.465599372176023,560,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-10-19T00:00:00.000Z,active
147.159488336998066,-41.436100715148108,561,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-10-19T00:00:00.000Z,active
147.167979597571929,-41.456600698910016,562,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-10-03T00:00:00.000Z,active
147.1686788815922,-41.455430369173882,563,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.200000,submetre 0.5m,2012-10-03T00:00:00.000Z,active
147.168980392980018,-41.454977508686049,564,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-10-03T00:00:00.000Z,active
147.168563903770547,-41.455039818523495,565,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.700000,submetre 0.5m,2012-10-03T00:00:00.000Z,active
147.168312302290929,-41.455421993157998,566,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.200000,submetre 0.5m,2012-10-03T00:00:00.000Z,active
147.167423883771647,-41.455669994713048,567,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.600000,submetre 0.5m,2012-10-03T00:00:00.000Z,active
147.167463035185335,-41.455450344314819,568,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.500000,submetre 0.5m,2012-10-03T00:00:00.000Z,active
147.167425142019141,-41.45596187702715,569,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.500000,submetre 0.5m,2012-10-03T00:00:00.000Z,active
147.153641841044191,-41.464938904013515,570,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-10-10T00:00:00.000Z,active
147.156142483172431,-41.464013171018451,571,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-10-10T00:00:00.000Z,active
147.158206550302594,-41.450891856471635,572,Seat with back,,steel,LCC Parks,LCC Parks,Ordersr,0.200000,submetre 0.5m,2012-10-17T00:00:00.000Z,active
147.158178277095061,-41.450957689030091,573,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.200000,submetre 0.5m,2012-10-17T00:00:00.000Z,active
147.179392648078704,-41.465599372176023,574,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-10-19T00:00:00.000Z,active
147.159488336998066,-41.436100715148108,575,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-10-19T00:00:00.000Z,active
147.133543671005725,-41.438319223804363,576,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-10-05T00:00:00.000Z,active
147.133473375848553,-41.438247980010409,577,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-10-05T00:00:00.000Z,active
147.131208149799818,-41.43818858858949,578,Seat with back,,STEEL,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.131218136258497,-41.43816653933176,579,Seat with back,,STEEL,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.131793138000461,-41.438315501050823,580,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,0.200000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.134891791953805,-41.432248425910956,581,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-10-05T00:00:00.000Z,active
147.135699419939527,-41.443311994273309,582,Seat with back,,Timber,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-10-23T00:00:00.000Z,active
147.136371102089981,-41.443025146677677,583,Seat with back,,Timber,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-10-23T00:00:00.000Z,active
147.136688366435664,-41.444067730671634,584,Seat with back,,Timber,LCC Parks,LCC Parks,ORDERSR,1.300000,submetre 0.5m,2012-10-23T00:00:00.000Z,active
147.136315702555891,-41.444220351609836,585,Seat with back,,Timber,LCC Parks,LCC Parks,ORDERSR,1.100000,submetre 0.5m,2012-10-23T00:00:00.000Z,active
147.135666972070908,-41.443891619982665,586,Seat with back,,Timber,LCC Parks,LCC Parks,ORDERSR,0.400000,submetre 0.5m,2012-10-23T00:00:00.000Z,active
147.136298160350435,-41.442649543900565,587,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-10-23T00:00:00.000Z,active
147.136301742789243,-41.44274430259167,588,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-10-23T00:00:00.000Z,active
147.139623207339497,-41.409394246787372,589,Seat with back,, ,LCC Parks,LCC Parks,Ordersr,0.400000,submetre 0.5m,2012-10-22T00:00:00.000Z,active
147.202257796905513,-41.458083987716272,590,Seat with back,,TIMBER,LCC Parks,LCC Parks,HARVEYS,0.100000,Surveyed & GPS RTK,2017-10-31T00:00:00.000Z,active
147.217363426315131,-41.250371750571269,591,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-14T00:00:00.000Z,active
147.193163627778119,-41.462818463813498,592,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,3.300000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.193176113881947,-41.46278465749176,593,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,2.300000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.193441678621554,-41.463679030346029,594,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,0.400000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.193063295195429,-41.463329048872318,595,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.191302700799127,-41.453030362535756,596,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.191259466506381,-41.453080651356892,597,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.191214353569933,-41.453132960968837,598,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.185063236013178,-41.434778860782821,599,Picnic Table,, ,LCC Roads,LCC Roads,Ordersr,0.100000,submetre 0.5m,2012-09-20T00:00:00.000Z,active
147.185004189417185,-41.434789664825239,600,Picnic Table,, ,LCC Roads,LCC Roads,Ordersr,1.100000,submetre 0.5m,2012-09-20T00:00:00.000Z,active
147.126686276611395,-41.395699827676182,601,Picnic Table,,,LCC Roads,LCC Roads,Ordersr,0.100000,submetre 0.5m,2012-09-11T00:00:00.000Z,active
147.126709933721401,-41.395687220691656,602,Picnic Table,,,LCC Roads,LCC Roads,Ordersr,0.100000,submetre 0.5m,2012-09-11T00:00:00.000Z,active
147.141143138840761,-41.447742494697081,603,Picnic Table,,timber,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-10T00:00:00.000Z,active
147.141607545774548,-41.447579229926141,604,Picnic Table,,timber,LCC Parks,LCC Parks,RECTORL,0.100000,submetre 0.5m,2012-09-10T00:00:00.000Z,active
147.167663186528273,-41.438078838798376,605,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-25T00:00:00.000Z,active
147.167758686013599,-41.438058588433421,606,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-25T00:00:00.000Z,active
147.167832131178784,-41.438042686580815,607,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-25T00:00:00.000Z,active
147.167929706413332,-41.438019286709583,608,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-25T00:00:00.000Z,active
147.16803561170866,-41.437993654228784,609,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-25T00:00:00.000Z,active
147.217266240347726,-41.251829075878582,610,Picnic Table,, ,LCC Lton Aquatic,LCC Lton Aquatic,Ordersr,0.300000,submetre 0.5m,2012-10-04T00:00:00.000Z,active
147.003834200130228,-41.316021348569649,611,Picnic Table,, ,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2012-10-03T00:00:00.000Z,active
147.120853315186281,-41.4464310404611,612,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,0.800000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.121054585286856,-41.446405924814393,613,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.121012083038238,-41.446487240022329,614,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,0.200000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.1585846694324,-41.425292076782164,615,Picnic Table,,TIMBER,LCC Parks,LCC Parks,CORNWELLL,0.100000,Submetre GPS,2015-03-04T00:00:00.000Z,active
147.175996948131484,-41.41791772485135,616,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-26T00:00:00.000Z,active
147.175948744502335,-41.417905812192188,617,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-26T00:00:00.000Z,active
147.146475276904511,-41.430470832046211,618,Picnic Table,,timber,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.146195548243071,-41.430529020876321,619,Picnic Table,,timber,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-09-13T00:00:00.000Z,active
147.168377771660261,-41.456106284133696,620,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,0.200000,submetre 0.5m,2012-10-03T00:00:00.000Z,active
147.168207604280468,-41.45596014108456,621,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,0.100000,submetre 0.5m,2012-10-03T00:00:00.000Z,active
147.131377554657149,-41.437961483404194,622,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,0.600000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.131404722455329,-41.437841387155089,623,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.131361697972579,-41.437802353434492,624,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,0.300000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.131281055970106,-41.437819918327392,625,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre 0.5m,2017-04-20T00:00:00.000Z,active
147.209544516368993,-41.229573955999946,626,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,0.900000,submetre 0.5m,2012-10-24T00:00:00.000Z,active
147.209706582850288,-41.229440080547342,627,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,0.800000,submetre 0.5m,2012-10-24T00:00:00.000Z,active
147.20952521997387,-41.22908280720138,628,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,0.800000,submetre 0.5m,2012-10-24T00:00:00.000Z,active
147.209681612581193,-41.229176637674264,629,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,0.200000,submetre 0.5m,2012-10-24T00:00:00.000Z,active
147.209434094840731,-41.228858559859404,630,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,0.800000,submetre 0.5m,2012-10-24T00:00:00.000Z,active
147.209295680279837,-41.228718893140837,631,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,2.600000,submetre 0.5m,2012-10-24T00:00:00.000Z,active
147.195661266761334,-41.23903906620297,632,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,0.300000,submetre,2013-02-11T00:00:00.000Z,active
147.13553044889639,-41.427689576478876,633,Seat with back,,steel,LCC Parks,LCC Parks,ORDERSR,0.100000,sm,2013-07-08T00:00:00.000Z,
147.139584198330567,-41.436156010979943,634,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,0.400000,submetre,2015-04-29T00:00:00.000Z,active
147.139601478174967,-41.436172433298253,635,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,0.300000,submetre,2015-04-29T00:00:00.000Z,active
147.139672982986809,-41.436148692681229,636,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,1.100000,submetre,2015-04-29T00:00:00.000Z,active
147.140281044314179,-41.436431207013079,637,Seat with back,,STEEL,LCC Roads,LCC Roads,ORDERSR,0.900000,submetre,2017-04-19T00:00:00.000Z,active
147.140302507453441,-41.436419114325481,638,Seat with back,,STEEL,LCC Roads,LCC Roads,ORDERSR,0.600000,submetre,2017-04-19T00:00:00.000Z,active
147.140351195451416,-41.436391381041197,639,Seat with back,,STEEL,LCC Roads,LCC Roads,ORDERSR,0.600000,submetre,2017-04-19T00:00:00.000Z,active
147.140086503282788,-41.436551410220645,640,Seat with back,,STEEL,LCC Roads,LCC Roads,ORDERSR,0.500000,submetre,2017-04-19T00:00:00.000Z,active
147.140103040835186,-41.436542597812604,641,Seat with back,,STEEL,LCC Roads,LCC Roads,ORDERSR,1.200000,submetre,2017-04-19T00:00:00.000Z,active
147.13993297457705,-41.436633695478925,642,Seat with back,,STEEL,LCC Roads,LCC Roads,ORDERSR,0.400000,submetre,2017-04-19T00:00:00.000Z,active
147.139809494190644,-41.436701976011214,643,Seat with back,,STEEL,LCC Roads,LCC Roads,ORDERSR,0.400000,submetre,2017-04-19T00:00:00.000Z,active
147.137760528927686,-41.437992098539624,644,Seat with back,,Steel,LCC Parks,LCC Parks,ORDERSR,0.400000,submetre,2013-12-16T00:00:00.000Z,active
147.13765910207141,-41.437933526760347,645,Seat with back,,Steel,LCC Parks,LCC Parks,ORDERSR,1.100000,submetre,2013-12-16T00:00:00.000Z,active
147.137700474294036,-41.43792976884145,646,Seat with back,,Steel,LCC Parks,LCC Parks,ORDERSR,0.600000,submetre,2013-12-16T00:00:00.000Z,active
147.137767014187745,-41.43790036510601,647,Seat with back,,Steel,LCC Parks,LCC Parks,ORDERSR,0.600000,submetre,2013-12-16T00:00:00.000Z,active
147.137873501334383,-41.437926952127633,648,Seat with back,,Steel,LCC Parks,LCC Parks,ORDERSR,1.700000,submetre,2013-12-16T00:00:00.000Z,active
147.13796320525239,-41.437895213683234,649,Seat with back,,Steel,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre,2013-12-16T00:00:00.000Z,active
147.137914026249064,-41.437878044810212,650,Seat with back,,Steel,LCC Parks,LCC Parks,ORDERSR,1.300000,submetre,2013-12-16T00:00:00.000Z,active
147.13788411502324,-41.437827376270711,651,Seat with back,,Steel,LCC Parks,LCC Parks,ORDERSR,1.800000,submetre,2013-12-16T00:00:00.000Z,active
147.137916660862203,-41.437805116538037,652,Seat with back,,Steel,LCC Parks,LCC Parks,ORDERSR,1.800000,submetre,2013-12-16T00:00:00.000Z,active
147.138044775918672,-41.437810570984333,653,Seat with back,,Steel,LCC Parks,LCC Parks,ORDERSR,1,submetre,2013-12-16T00:00:00.000Z,active
147.138077732189515,-41.437808043550518,654,Seat with back,,Steel,LCC Parks,LCC Parks,ORDERSR,1.100000,submetre,2013-12-16T00:00:00.000Z,active
147.138013904288272,-41.437733182736878,655,Seat with back,,Steel,LCC Parks,LCC Parks,ORDERSR,0.800000,submetre,2013-12-16T00:00:00.000Z,active
147.138164809408778,-41.437760956535541,656,Seat without back,,Steel,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre,2013-12-16T00:00:00.000Z,active
147.138264141983313,-41.437610408431674,657,Seat with back,,Steel,LCC Parks,LCC Parks,ORDERSR,0.800000,submetre,2013-12-16T00:00:00.000Z,active
147.138367699597666,-41.437638017271752,658,Seat with back,,Steel,LCC Parks,LCC Parks,ORDERSR,0.500000,submetre,2013-12-16T00:00:00.000Z,active
147.138368656059697,-41.437573799503113,659,Seat without back,,Steel,LCC Parks,LCC Parks,ORDERSR,1.300000,submetre,2013-12-16T00:00:00.000Z,active
147.13843126341277,-41.437538309206829,660,Seat without back,,Steel,LCC Parks,LCC Parks,ORDERSR,4,submetre,2013-12-16T00:00:00.000Z,active
147.138488122401014,-41.437504902936851,661,Seat without back,,Steel,LCC Parks,LCC Parks,ORDERSR,5.500000,submetre,2013-12-16T00:00:00.000Z,active
147.138554483622215,-41.437513991819728,662,Seat with back,,Steel,LCC Parks,LCC Parks,ORDERSR,1,submetre,2013-12-16T00:00:00.000Z,active
147.138562390316196,-41.437423092522707,663,Seat with back,,Steel,LCC Parks,LCC Parks,ORDERSR,1.600000,submetre,2013-12-16T00:00:00.000Z,active
147.138596174145761,-41.437401180598286,664,Seat with back,,Steel,LCC Parks,LCC Parks,ORDERSR,1.400000,submetre,2013-12-16T00:00:00.000Z,active
147.138873142647384,-41.437500650249667,665,Seat with back,,TIMBER,LCC Roads,LCC Roads,HARVEYS,0.100000,Surveyed & GPS RTK,2017-07-05T00:00:00.000Z,active
147.138926415495149,-41.437568982053598,666,Seat with back,,TIMBER,LCC Roads,LCC Roads,HARVEYS,0.100000,Surveyed & GPS RTK,2017-07-05T00:00:00.000Z,active
147.169958654254998,-41.455963027750045,667,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,0.600000,submetre,2014-02-03T00:00:00.000Z,active
147.169983110485333,-41.455997276032342,668,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,1.100000,submetre,2014-02-03T00:00:00.000Z,active
147.119694641459887,-41.428567790486994,669,Seat without back,,timber,LCC Parks,LCC Parks,ORDERSR,0.100000,gd,2014-02-14T00:00:00.000Z,active
147.119656373964659,-41.428523340131974,670,Seat without back,,timber,LCC Parks,LCC Parks,ORDERSR,0.100000,gd,2014-02-14T00:00:00.000Z,active
147.145649764712999,-41.442888871646801,671,Seat with back,,steel,LCC Roads,LCC Roads,Ordersr,,Digitised,2014-04-17T00:00:00.000Z,active
147.188727340589566,-41.431336376470135,672,Picnic Table,,STEEL,LCC Parks,LCC Parks,ORDERSR,,submetre,2014-08-26T00:00:00.000Z,active
147.188816565526366,-41.431331940673516,673,Picnic Table,,STEEL,LCC Parks,LCC Parks,ORDERSR,,submetre,2014-08-26T00:00:00.000Z,active
147.188616559218673,-41.431403833775462,674,Picnic Table,,STEEL,LCC Parks,LCC Parks,ORDERSR,,submetre,2014-08-26T00:00:00.000Z,active
147.22730919173938,-41.177392313171794,675,Picnic Table,,TIMBER,LCC Parks,,ORDERSR,,Photogrammetry,,
147.148264664039687,-41.254266617582054,676,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,Photogrammetry,,active
147.148551274220551,-41.254269227950047,677,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,Photogrammetry,2014-09-24T00:00:00.000Z,active
147.148485731730005,-41.254264545546604,678,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,Photogrammetry,2014-09-24T00:00:00.000Z,active
147.115043267492837,-41.453760248256977,679,Seat with back,,TIMBSTL,LCC Parks,LCC Parks,ORDERSR,0.100000,submetre,2014-09-18T00:00:00.000Z,active
147.217288963405281,-41.250631865417226,680,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,Photogrammetry,2014-09-24T00:00:00.000Z,active
147.21733445869566,-41.250637976042739,681,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,Photogrammetry,2014-09-24T00:00:00.000Z,active
147.217380586971984,-41.25064456287059,682,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,Photogrammetry,2014-09-24T00:00:00.000Z,active
147.217447961458362,-41.250391802740879,683,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,Photogrammetry,2014-09-24T00:00:00.000Z,active
147.144975677243849,-41.445069087157442,684,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,Photogrammetry,2014-09-24T00:00:00.000Z,active
147.151482269022495,-41.475923558686517,685,Picnic Table,,timber,LCC Parks,,WEBBR,0.100000,Submetre GPS,2014-10-17T00:00:00.000Z,active
147.15139721509837,-41.475838285079284,686,Seat without back,,STONE,LCC Parks,LCC Parks,WEBBR,0.100000,Submetre GPS,2014-10-17T00:00:00.000Z,active
147.19076071541383,-41.453647034715161,687,Picnic Table,,TIMBSTL,LCC Parks,,MANNC,,Submetre GPS,2014-12-09T00:00:00.000Z,
147.365396959350335,-41.310670369812421,688,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,Photogrammetry,2014-09-24T00:00:00.000Z,active
147.365520100598502,-41.31075959133085,689,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,Photogrammetry,2014-09-24T00:00:00.000Z,active
147.36565549626053,-41.310779180987161,690,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,Photogrammetry,2014-09-24T00:00:00.000Z,active
147.365734188880651,-41.310833270101469,691,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,Photogrammetry,2014-09-24T00:00:00.000Z,active
147.365449237208026,-41.310522439282614,692,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,Photogrammetry,2014-09-24T00:00:00.000Z,active
147.36552885249418,-41.310515513567211,693,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,Photogrammetry,2014-09-24T00:00:00.000Z,active
147.366196732487651,-41.311247446693258,694,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,Photogrammetry,2014-09-24T00:00:00.000Z,active
147.36623851973772,-41.311258753560494,695,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,Photogrammetry,2014-09-24T00:00:00.000Z,active
147.36617767996097,-41.310551027126195,696,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,Photogrammetry,2014-09-24T00:00:00.000Z,active
147.294779154014151,-41.394605350430311,697,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,Photogrammetry,2014-09-24T00:00:00.000Z,active
147.00017362074459,-41.28496679009907,698,Seat with back,,CONCSTL,LCC Parks,LCC Parks,HARVEYS,,Submetre GPS,2015-01-19T00:00:00.000Z,
147.177871280512392,-41.419815212302709,699,Bench Seat with back,,TIMBSTL,LCC Parks,LCC Parks,HARVEYS,,Digitised,2015-01-29T00:00:00.000Z,
147.132865236358697,-41.444670807335804,700,Seat with back,,TIMBSTL,LCC Parks,LCC Parks,ORDERSR,0.500000,Digitised,2015-01-30T00:00:00.000Z,
147.131997966826418,-41.470862812486992,701,Bench Seat with back,,CONCTIMB,LCC Parks,LCC Parks,HARVEYS,0.500000,Digitised,2015-01-30T00:00:00.000Z,
147.132094937712026,-41.470606697290911,702,Bench Seat with back,,CONCTIMB,LCC Parks,LCC Parks,HARVEYS,0.500000,Digitised,2015-01-30T00:00:00.000Z,
147.13272382554419,-41.470830201528258,703,Bench Seat with back,,,,,HARVEYS,,,,
147.081881313531341,-41.336630216495017,704,Seat with back,,CONCTIMB,LCC Parks,LCC Parks,HARVEYS,0.500000,Submetre GPS,2015-02-02T00:00:00.000Z,
147.139198012539964,-41.375219233472158,705,Bench Seat without back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,Photogrammetry,2014-09-24T00:00:00.000Z,active
